Satellite,Path,Rows,Year,JulianDay,GroundStation,Version,StDev,Mean,Median,Min,Max,Range,Sum,Variance,NumPixels,PctCloud
5,34,38,2004,284,EDC,0,301.0295742,2048.671399,1990,1384,4438,3054,11833126,90618.80456,5776,0
5,35,38,2004,291,EDC,0,NA,NA,NA,Inf,#NAME?,#NAME?,0,NA,5776,100
5,34,38,2004,300,EDC,0,186.1034749,1696.165485,1691,1181,2685,1504,717478,34634.50336,5776,92.6765928
5,35,38,2004,307,EDC,0,273.7266948,1691.935942,1639,1110,3398,2288,9772622,74926.30343,5776,0
5,34,38,2004,316,EDC,0,246.9349407,1651.177458,1619,1067,3681,2614,9537201,60976.86495,5776,0
5,35,38,2004,323,EDC,0,214.7736853,1658.379183,1626,1071,2844,1773,9416277,46127.73589,5776,1.6966759
5,34,38,2004,332,EDC,0,250.480566,1717.225935,1687,1071,3271,2200,9918697,62740.51397,5776,0
5,35,38,2004,339,EDC,0,NA,NA,NA,Inf,#NAME?,#NAME?,0,NA,5776,100
5,34,38,2004,348,EDC,0,290.7373242,1707.952216,1681,973,2881,1908,9865132,84528.19166,5776,0
5,35,38,2004,355,EDC,0,300.1437745,1763.296226,1739,903,2873,1970,10184799,90086.2854,5776,0
5,34,38,2004,364,EDC,0,NA,NA,NA,Inf,#NAME?,#NAME?,0,NA,5776,100
5,35,38,2005,5,EDC,0,NA,NA,NA,Inf,#NAME?,#NAME?,0,NA,5776,100
5,34,38,2005,14,EDC,0,NA,NA,NA,Inf,#NAME?,#NAME?,0,NA,5776,100
5,35,38,2005,21,EDC,0,NA,NA,NA,Inf,#NAME?,#NAME?,0,NA,5776,100
5,34,38,2005,30,EDC,0,554.4956527,2231.251731,2260,935,3846,2911,12887710,307465.4289,5776,0
5,35,38,2005,37,EDC,0,NA,NA,NA,Inf,#NAME?,#NAME?,0,NA,5776,100
5,34,38,2005,46,EDC,0,NA,NA,NA,Inf,#NAME?,#NAME?,0,NA,5776,100
5,35,38,2005,53,EDC,0,492.037718,2892.286996,2926,1498,4743,3245,9029720,242101.1159,5776,45.94875346
5,34,38,2005,62,EDC,0,620.454166,3034.337604,3108,1318,5243,3925,17526334,384963.3721,5776,0
5,35,38,2005,69,EDC,0,583.8247067,3263.055575,3309,1534,5645,4111,18847409,340851.2882,5776,0
5,34,38,2005,78,EDC,0,NA,NA,NA,Inf,#NAME?,#NAME?,0,NA,5776,100
5,35,38,2005,85,EDC,0,335.3779451,2877.49284,2843,1429,4775,3346,11653846,112478.3661,5776,29.88227147
5,34,38,2005,94,EDC,0,256.3227531,2359.636773,2310,1851,3571,1720,13629262,65701.35376,5776,0
5,35,38,2005,101,EDC,0,212.0474354,2134.92036,2101,1655,3264,1609,12331300,44964.11487,5776,0
5,34,38,2005,110,EDC,0,135.7625173,1905.406856,1891,1517,2682,1165,11005630,18431.46111,5776,0
5,35,38,2005,117,EDC,0,133.6690807,1925.135042,1916,1559,2687,1128,11119580,17867.42315,5776,0
5,34,38,2005,126,EDC,0,124.5810678,1777.23009,1769.5,1358,2587,1229,10265281,15520.44246,5776,0
5,35,38,2005,133,EDC,0,121.6130501,1756.229571,1748,1314,2453,1139,10143982,14789.73395,5776,0
5,34,38,2005,142,EDC,0,123.7893175,1722.855783,1717.5,1273,2411,1138,9951215,15323.79513,5776,0
5,35,38,2005,149,EDC,0,82.39663113,1450.614173,1440,1230,1817,587,6263752,6789.204821,5776,25.24238227
5,34,38,2005,158,EDC,0,146.5733614,1632.072368,1620,1131,2557,1426,9426850,21483.75026,5776,0
5,35,38,2005,165,EDC,0,141.4763292,1681.52874,1673,1259,2716,1457,9712510,20015.55173,5776,0
5,34,38,2005,174,EDC,0,136.5205255,1623.665339,1612,1203,2465,1262,9378291,18637.85387,5776,0
5,35,38,2005,181,EDC,0,139.0139406,1661.166898,1662,1158,2526,1368,9594900,19324.87569,5776,0
5,34,38,2005,190,EDC,0,150.4458374,1630.867209,1627,1165,2437,1272,9419889,22633.94998,5776,0
5,35,38,2005,197,EDC,0,151.3771043,1708.977147,1697,1292,2537,1245,9871052,22915.0277,5776,0
5,34,38,2005,206,EDC,0,179.8741868,1767.322368,1772,1185,2710,1525,10208054,32354.72307,5776,0
5,35,38,2005,213,EDC,0,214.3901072,1863.866343,1849,1304,3124,1820,10765692,45963.11806,5776,0
5,34,38,2005,222,EDC,0,NA,NA,NA,Inf,#NAME?,#NAME?,0,NA,5776,100
5,35,38,2005,229,EDC,0,NA,NA,NA,Inf,#NAME?,#NAME?,0,NA,5776,100
5,34,38,2005,238,PAC,1,527.0898897,2208.122057,2121,1259,4426,3167,12754113,277823.7519,5776,0
5,35,38,2005,245,PAC,1,370.6931135,2040.839837,1983,1333,3610,2277,10040932,137413.3844,5776,14.8199446
5,34,38,2005,254,PAC,3,570.9074868,2512.713284,2450,1477,4628,3151,11103680,325935.3585,5776,23.49376731
5,35,38,2005,261,PAC,1,377.2651524,2271.842278,2231,1495,4075,2580,13122161,142328.9952,5776,0
5,34,38,2005,270,PAC,1,312.0386913,2042.283241,1994,1422,3510,2088,11796228,97368.14487,5776,0
5,35,38,2005,277,PAC,1,NA,NA,NA,Inf,#NAME?,#NAME?,0,NA,5776,100
5,34,38,2005,286,PAC,1,260.5270658,1762.369343,1745.5,832,2985,2153,4828892,67874.35204,5776,52.56232687
5,35,38,2005,293,PAC,1,288.8788506,1860.61392,1799,1291,3562,2271,10746906,83450.99031,5776,0
5,34,38,2005,302,PAC,1,261.706797,1755.002943,1702,1066,3470,2404,10136897,68490.44761,5776,0
5,35,38,2005,309,PAC,1,248.3496422,1710.142313,1668,1173,3381,2208,9877782,61677.54477,5776,0
5,34,38,2005,318,PAC,1,222.904421,1568.071157,1537,1067,3006,1939,9057179,49686.38091,5776,0
5,35,38,2005,325,PAC,1,214.6188043,1564.499307,1514,1163,2964,1801,9036548,46061.23117,5776,0
5,34,38,2006,17,EDC,0,152.1996247,1314.478359,1292,938,2140,1202,7592427,23164.72577,5776,0
5,35,38,2006,24,EDC,0,82.89643831,969.6645669,934,750,1208,458,615737,6871.819484,5776,89.00623269
5,34,38,2006,33,PAC,1,139.5982556,1346.429536,1345,971,2059,1088,7776977,19487.67296,5776,0
5,35,38,2006,40,PAC,1,102.0111317,1252.649595,1232,974,1785,811,6188089,10406.271,5776,14.47368421
5,34,38,2006,49,PAC,1,109.4509739,1246.834535,1252,939,1798,859,6050888,11979.51569,5776,15.9799169
5,35,38,2006,56,PAC,1,129.7766785,1372.056267,1365,1026,2061,1035,7924997,16841.98627,5776,0
5,34,38,2006,65,PAC,1,111.6819739,1274.123096,1256,934,1871,937,7359335,12472.86329,5776,0
5,35,38,2006,72,PAC,1,121.4601641,1247.84955,1223,913,1986,1073,7207579,14752.57147,5776,0
5,34,38,2006,97,PAC,2,NA,NA,NA,Inf,#NAME?,#NAME?,0,NA,5776,100
5,35,38,2006,104,PAC,1,NA,NA,NA,Inf,#NAME?,#NAME?,0,NA,5776,100
5,34,38,2006,113,PAC,1,98.81183998,1213.367036,1205,934,1927,993,7008408,9763.77972,5776,0
5,35,38,2006,120,PAC,1,93.28232226,1261.22455,1255,1031,1779,748,7284833,8701.591647,5776,0
5,34,38,2006,129,PAC,1,91.86603308,1203.038608,1183,966,1719,753,6948751,8439.368033,5776,0
5,35,38,2006,136,PAC,1,110.6268773,1034.081442,1014,583,1467,884,1549054,12238.30599,5776,74.06509695
5,34,38,2006,145,PAC,2,92.44240742,1176.694079,1155,949,1773,824,6796585,8545.59869,5776,0
5,35,38,2006,152,PAC,1,81.43273083,1162.163954,1165,895,1674,779,6712659,6631.289651,5776,0
5,34,38,2006,161,EDC,0,107.7419115,1342.318213,1335,1073,1985,912,7753230,11608.3195,5776,0
5,35,38,2006,168,PAC,1,100.3923956,1333.569425,1318,1081,1923,842,7702697,10078.6331,5776,0
5,34,38,2006,177,PAC,1,121.5922702,1282.329467,1267,611,1821,1210,7406735,14784.68018,5776,0
5,35,38,2006,184,PAC,1,89.7901873,1223.772267,1201,982,1620,638,4712747,8062.277735,5776,33.32756233
5,34,38,2006,193,PAC,2,176.4303685,1424.119287,1389,1013,2624,1611,8225713,31127.67495,5776,0
5,35,38,2006,200,PAC,1,378.2754009,1920.612708,1855,1188,3986,2798,11093459,143092.2789,5776,0
5,34,38,2006,209,PAC,1,NA,NA,NA,Inf,#NAME?,#NAME?,0,NA,5776,100
5,35,38,2006,216,PAC,1,NA,NA,NA,Inf,#NAME?,#NAME?,0,NA,5776,100
5,34,38,2006,225,PAC,1,608.8267575,3889.148936,3778,2769,5443,2674,365580,370670.0206,5776,98.37257618
5,35,38,2006,232,PAC,1,NA,NA,NA,Inf,#NAME?,#NAME?,0,NA,5776,100
5,34,38,2006,241,PAC,1,NA,NA,NA,Inf,#NAME?,#NAME?,0,NA,5776,100
5,35,38,2006,248,PAC,1,NA,NA,NA,Inf,#NAME?,#NAME?,0,NA,5776,100
5,34,38,2006,257,PAC,1,NA,NA,NA,Inf,#NAME?,#NAME?,0,NA,5776,100
5,35,38,2006,264,PAC,1,591.1328655,4369.591586,4343,2547,7044,4497,25238761,349438.0647,5776,0
5,34,38,2006,273,PAC,1,554.798525,3687.653393,3601,2151,6459,4308,21299886,307801.4033,5776,0
5,35,38,2006,280,PAC,1,NA,NA,NA,Inf,#NAME?,#NAME?,0,NA,5776,100
5,34,38,2006,289,PAC,1,523.7398169,3008.262639,2931,1859,5784,3925,17375725,274303.3958,5776,0
5,35,38,2006,296,PAC,1,335.2628754,2514.69027,2469,1721,4107,2386,14524851,112401.1957,5776,0
5,34,38,2006,305,PAC,1,470.7569432,2617.262119,2544,1586,5057,3471,15117306,221612.0996,5776,0
5,35,38,2006,312,PAC,1,449.0581265,2551.769737,2475,1602,4783,3181,14739022,201653.201,5776,0
5,34,38,2006,321,PAC,1,388.5181299,2307.212777,2239,1482,4212,2730,13326461,150946.3372,5776,0
5,35,38,2006,328,PAC,1,344.2586632,2276.660665,2228,1498,3850,2352,13149992,118514.0272,5776,0
5,34,38,2006,337,PAC,1,245.5037101,1854.771641,1833,1237,3034,1797,10713161,60272.07165,5776,0
5,35,38,2006,344,PAC,1,294.1870782,1851.571609,1845,528,2899,2371,10278074,86546.03699,5776,3.895429363
5,34,38,2006,353,PAC,1,NA,NA,NA,Inf,#NAME?,#NAME?,0,NA,5776,100
5,35,38,2006,360,PAC,1,183.4799587,1710.282202,1701,1145,2784,1639,9878590,33664.89524,5776,0
5,34,38,2007,4,PAC,1,175.6256144,1612.294668,1591,1126,2588,1462,9312614,30844.35645,5776,0
5,34,38,2007,20,PAC,1,NA,NA,NA,Inf,#NAME?,#NAME?,0,NA,5776,100
5,35,38,2007,27,PAC,1,172.3937449,1394.246537,1362,843,2410,1567,8053168,29719.60328,5776,0
5,34,38,2007,36,PAC,1,152.3674266,1298.320464,1289,753,2131,1378,7499099,23215.8327,5776,0
5,35,38,2007,43,PAC,1,143.5834809,1379.61063,1378,903,2100,1197,7968631,20616.21598,5776,0
5,34,38,2007,52,PAC,1,139.4881461,1332.10509,1319,938,2014,1076,7694239,19456.94289,5776,0
5,35,38,2007,59,PAC,1,134.4491424,1376.077043,1371,901,2043,1142,7948221,18076.5719,5776,0
5,34,38,2007,68,PAC,1,132.7662478,1355.682306,1352.5,934,1996,1062,7830421,17626.87654,5776,0
5,35,38,2007,75,PAC,1,131.5525413,1387.993594,1380,880,1942,1062,8017051,17306.07113,5776,0
5,34,38,2007,84,PAC,1,152.5541557,1463.461046,1462,995,2070,1075,8452951,23272.77043,5776,0
5,35,38,2007,91,PAC,1,146.3610077,1498.498269,1499,1029,2170,1141,8655326,21421.54459,5776,0
5,35,38,2007,107,PAC,1,145.5704977,1550.363054,1533,1173,2398,1225,8954897,21190.76981,5776,0
5,34,38,2007,116,PAC,1,154.0221778,1466.044668,1442,1115,2379,1264,8467874,23722.83125,5776,0
5,35,38,2007,123,PAC,1,187.8699634,1522.048823,1484,1104,2726,1622,8791354,35295.12316,5776,0
5,34,38,2007,132,PAC,1,191.7473358,1555.608033,1515,1114,3021,1907,8985192,36767.04079,5776,0
5,35,38,2007,139,PAC,1,220.996992,1728.397161,1676,1358,3008,1650,9983222,48839.67046,5776,0
5,34,38,2007,148,PAC,1,196.6480597,1593.128982,1547,1225,2765,1540,9201913,38670.45938,5776,0
5,34,38,2007,164,PAC,1,272.3239503,1683.517659,1617,1197,3051,1854,9723998,74160.33389,5776,0
5,35,38,2007,171,PAC,1,259.0665443,1648.544841,1601,1100,3213,2113,9521995,67115.47435,5776,0
5,34,38,2007,180,PAC,1,261.173984,1674.355436,1618,1144,3146,2002,9671077,68211.84992,5776,0
5,35,38,2007,187,PAC,1,253.2284172,1734.262292,1693,1210,3247,2037,10017099,64124.63128,5776,0
5,34,38,2007,196,PAC,1,290.15001,1867.254675,1814,1301,3524,2223,10785263,84187.02829,5776,0
5,35,38,2007,203,PAC,1,273.8551757,1794.669424,1763,1202,3023,1821,5206336,74996.65723,5776,49.77493075
5,34,38,2007,212,PAC,1,474.2866406,2289.582372,2281,1203,4022,2819,10520631,224947.8175,5776,20.4466759
5,35,38,2007,219,PAC,1,NA,NA,NA,Inf,#NAME?,#NAME?,0,NA,5776,100
5,34,38,2007,228,PAC,1,595.4324798,3673.566655,3624,2022,6731,4709,21218521,354539.838,5776,0
5,35,38,2007,235,PAC,1,648.0026067,4233.164474,4250,2044,7025,4981,24450758,419907.3783,5776,0
5,34,38,2007,244,PAC,1,607.4138347,3615.211392,3571,1894,6633,4739,20881461,368951.5666,5776,0
5,35,38,2007,251,PAC,1,620.3513722,3861.760042,3833,2002,6670,4668,22305526,384835.825,5776,0
5,34,38,2007,260,PAC,2,509.769111,3314.271468,3260,1907,5605,3698,19143232,259864.5466,5776,0
5,35,38,2007,267,PAC,1,639.6752619,2744.004149,2564.5,1616,4876,3260,1322610,409184.4407,5776,91.65512465
5,34,38,2007,276,PAC,1,432.1454826,2647.076524,2578,1621,4422,2801,15289514,186749.7181,5776,0
5,34,38,2008,23,EDC,0,NA,NA,NA,Inf,#NAME?,#NAME?,0,NA,5776,100
5,34,38,2008,39,EDC,0,165.930626,1355.557306,1343,813,2065,1252,7829699,27532.97265,5776,0
5,35,38,2008,46,EDC,0,NA,NA,NA,Inf,#NAME?,#NAME?,0,NA,5776,100
5,34,38,2008,55,PAC,1,165.0607952,1362.485401,1344,890,2026,1136,7699405,27245.06611,5776,2.164127424
5,35,38,2008,62,PAC,1,164.9202941,1484.237535,1477,924,2055,1131,8572956,27198.70339,5776,0
5,34,38,2008,71,PAC,1,152.9830574,1412.865478,1401,970,1991,1021,8160711,23403.81584,5776,0
5,35,38,2008,78,PAC,1,146.1600886,1485.510388,1478,1059,2031,972,8580308,21362.77149,5776,0
5,34,38,2008,87,PAC,1,134.7936632,1413.098338,1405,1019,1965,946,8162056,18169.33163,5776,0
5,35,38,2008,94,PAC,1,125.0747259,1426.662916,1418,1118,1974,856,8240405,15643.68705,5776,0
5,34,38,2008,103,PAC,1,123.0854071,1358.31804,1348,1044,2007,963,7845645,15150.01745,5776,0
5,35,38,2008,110,PAC,1,NA,NA,NA,Inf,#NAME?,#NAME?,0,NA,5776,100
5,34,38,2008,119,PAC,1,116.978186,1325.042936,1319,994,1925,931,7653448,13683.89599,5776,0
5,35,38,2008,126,PAC,1,121.5445424,1385.927458,1376,996,1939,943,8005117,14773.07578,5776,0
5,34,38,2008,135,PAC,1,112.1594758,1266.663954,1263,949,1960,1011,7316251,12579.74801,5776,0
5,35,38,2008,142,PAC,1,80.34869132,1300.898026,1287,1040,1744,704,7513987,6455.912197,5776,0
5,34,38,2008,151,PAC,2,115.4048465,1319.103705,1307,1048,1937,889,7619143,13318.27859,5776,0
5,35,38,2008,158,PAC,2,115.8837549,1361.808345,1352,1076,1921,845,7865805,13429.04465,5776,0
5,34,38,2008,167,PAC,1,108.3490758,1293.539647,1290,973,1843,870,7471485,11739.52224,5776,0
5,35,38,2008,174,PAC,1,107.0418837,1355.452735,1353,1072,2021,949,7829095,11457.96487,5776,0
5,34,38,2008,183,PAC,1,119.3571137,1398.933518,1387,1093,2092,999,8080240,14246.1206,5776,0
5,35,38,2008,190,PAC,1,NA,NA,NA,Inf,#NAME?,#NAME?,0,NA,5776,100
5,34,38,2008,199,PAC,1,223.0528651,1809.633483,1787,1247,3726,2479,10452443,49752.58062,5776,0
5,35,38,2008,206,PAC,1,508.5592683,3127.84678,3086,1849,6262,4413,18066443,258632.5294,5776,0
5,34,38,2008,215,PAC,1,564.7823663,3959.453082,3912,2132,6955,4823,22869801,318979.1213,5776,0
5,35,38,2008,222,PAC,1,335.3065233,2621.511628,2665,1980,3534,1554,225450,112430.4646,5776,98.51108033
5,34,38,2008,231,PAC,1,660.1023499,4400.59678,4407,2355,7201,4846,25417847,435735.1124,5776,0
5,35,38,2008,238,PAC,1,NA,NA,NA,Inf,#NAME?,#NAME?,0,NA,5776,100
5,34,38,2008,247,PAC,1,497.2426859,3713.477204,3691,2214,5432,3218,8552138,247250.2887,5776,60.12811634
5,35,38,2008,254,PAC,1,516.1134247,3370.211911,3310,1982,5737,3755,19466344,266373.0671,5776,0
5,34,38,2008,263,PAC,1,416.1579625,2791.868767,2737,1698,4846,3148,16125834,173187.4498,5776,0
5,35,38,2008,270,PAC,1,371.5478639,2524.057825,2501,1340,4240,2900,14578958,138047.8152,5776,0
5,34,38,2008,279,PAC,1,318.6347402,2284.589196,2255,1390,4062,2672,8670016,101528.0977,5776,34.29709141
5,35,38,2008,286,PAC,1,280.08041,2231.805402,2197,1431,3803,2372,12890908,78445.03606,5776,0
5,34,38,2008,295,PAC,1,249.3653416,1983.998961,1954,1355,3511,2156,11459578,62183.07359,5776,0
5,35,38,2008,302,PAC,1,233.1988336,1928.148026,1900,1270,3266,1996,11136983,54381.69601,5776,0
5,34,38,2008,311,PAC,1,203.7971134,1706.657722,1683,1201,3120,1919,9857655,41533.26343,5776,0
5,35,38,2008,318,PAC,1,NA,NA,NA,Inf,#NAME?,#NAME?,0,NA,5776,100
5,34,38,2008,327,PAC,1,179.141544,1613.496711,1592,1139,2590,1451,9319557,32091.6928,5776,0
5,35,38,2008,334,PAC,2,178.0235114,1732.76108,1722,1238,2728,1490,10008428,31692.37061,5776,0
5,34,38,2008,343,PAC,1,242.6903599,1764.815948,1780,711,2441,1730,4094373,58898.61078,5776,59.83379501
5,35,38,2008,350,PAC,1,162.9664897,1515.230783,1490,979,2455,1476,8751973,26558.07677,5776,0
5,34,38,2008,359,PAC,1,162.3729573,1479.790166,1469,1027,2354,1327,8547268,26364.97726,5776,0
5,35,38,2008,366,PAC,1,159.4035039,1374.21901,1361,867,2139,1272,7937489,25409.47705,5776,0
5,34,38,2009,9,EDC,0,155.1815848,1341.491863,1335,864,2084,1220,7748457,24081.32426,5776,0
5,35,38,2009,16,PAC,1,147.0205236,1345.101627,1338,971,2007,1036,7769307,21615.03435,5776,0
5,34,38,2009,25,PAC,1,164.0811894,1391.941309,1369,887,2230,1343,8039853,26922.63673,5776,0
5,35,38,2009,32,PAC,1,143.9542537,1276.193906,1270,789,2020,1231,7371296,20722.82716,5776,0
5,34,38,2009,41,PAC,1,NA,NA,NA,Inf,#NAME?,#NAME?,0,NA,5776,100
5,35,38,2009,48,PAC,1,122.2772388,1302.449273,1289,862,1959,1097,7522947,14951.72314,5776,0
5,34,38,2009,57,PAC,1,127.8745218,1278.379328,1267,851,1885,1034,7383919,16351.89331,5776,0
5,35,38,2009,64,PAC,1,102.9330841,1237.82964,1212,794,1705,911,7149704,10595.2198,5776,0
5,34,38,2009,73,PAC,1,119.9251827,1206.024411,1193,822,1822,1000,6965997,14382.04945,5776,0
5,35,38,2009,80,PAC,1,NA,NA,NA,Inf,#NAME?,#NAME?,0,NA,5776,100
5,34,38,2009,89,PAC,1,105.5715698,1121.922112,1116,719,1634,915,3845949,11145.35635,5776,40.65096953
5,35,38,2009,96,PAC,2,105.7490323,1196.782202,1194,817,1751,934,6912614,11182.85784,5776,0
5,34,38,2009,105,PAC,1,108.7307314,1267.018698,1261,916,1820,904,7318300,11822.37194,5776,0
5,35,38,2009,112,PAC,1,NA,NA,NA,Inf,#NAME?,#NAME?,0,NA,5776,100
5,34,38,2009,121,PAC,1,NA,NA,NA,Inf,#NAME?,#NAME?,0,NA,5776,100
5,35,38,2009,128,PAC,1,107.2594028,1183.672265,1169,831,1931,1100,6836891,11504.5795,5776,0
5,34,38,2009,137,PAC,1,106.8933812,1185.653566,1186,895,1964,1069,6848335,11426.19494,5776,0
5,35,38,2009,144,PAC,1,NA,NA,NA,Inf,#NAME?,#NAME?,0,NA,5776,100
5,34,38,2009,153,PAC,2,107.3766772,1283.93144,1274,999,2118,1119,7415988,11529.7508,5776,0
5,35,38,2009,160,PAC,2,NA,NA,NA,Inf,#NAME?,#NAME?,0,NA,5776,100
5,34,38,2009,169,PAC,2,NA,NA,NA,Inf,#NAME?,#NAME?,0,NA,5776,100
5,35,38,2009,176,PAC,1,163.8093066,1355.987411,1359,629,2525,1896,7647769,26833.48894,5776,2.354570637
5,34,38,2009,185,PAC,1,197.235379,1577.364426,1558,955,3194,2239,8167593,38901.79473,5776,10.3531856
5,35,38,2009,192,PAC,1,206.9898532,1680.285492,1653,1188,3190,2002,9705329,42844.79935,5776,0
5,34,38,2009,201,PAC,2,186.2115227,1626.180575,1593,1208,2879,1671,9392819,34674.7312,5776,0
5,35,38,2009,208,PAC,1,202.42035,1639.200831,1606,1191,3027,1836,9468024,40973.9981,5776,0
5,34,38,2009,217,PAC,3,190.1684753,1566.013158,1536,1162,2896,1734,9045292,36164.049,5776,0
5,35,38,2009,224,PAC,3,186.8777293,1626.588296,1597,1228,2924,1696,9395174,34923.28571,5776,0
5,34,38,2009,233,PAC,2,106.3977626,1506.421569,1498,1259,1762,503,153655,11320.48389,5776,98.23407202
5,35,38,2009,240,PAC,3,182.9074676,1682.082929,1659,1259,2975,1716,9715711,33455.14169,5776,0
5,34,38,2009,249,PAC,1,161.0073821,1563.323348,1543,1117,2561,1444,8871860,25923.3771,5776,1.748614958
5,35,38,2009,256,PAC,1,185.0296061,1574.999134,1552,1149,2961,1812,9097195,34235.95515,5776,0
5,34,38,2009,265,PAC,1,181.6797734,1528.00277,1505,1097,2767,1670,8825744,33007.54008,5776,0
5,35,38,2009,272,PAC,1,173.7823142,1541.164647,1517,1137,2714,1577,8901767,30200.29271,5776,0
5,34,38,2009,281,PAC,1,178.030564,1403.715745,1393,548,2275,1727,4948098,31694.88172,5776,38.97160665
5,35,38,2009,288,PAC,1,179.5532882,1490.959488,1470,1076,2542,1466,8611782,32239.38329,5776,0
5,34,38,2009,297,PAC,1,174.1041555,1493.345395,1470,1072,2537,1465,8625563,30312.25696,5776,0
5,35,38,2009,304,PAC,1,166.4632895,1449.274584,1427,1041,2552,1511,8371010,27710.02675,5776,0
5,34,38,2009,313,PAC,1,157.6680544,1420.964681,1408,972,2467,1495,8207492,24859.21538,5776,0
5,35,38,2009,320,PAC,1,148.9228454,1503.702909,1489,1022,2238,1216,8685388,22178.01389,5776,0
5,34,38,2009,329,PAC,2,146.6594818,1395.659107,1376,1060,2102,1042,8061327,21509.0036,5776,0
5,35,38,2009,336,PAC,2,154.9008782,1504.081198,1484,1097,2284,1187,8687573,23994.28206,5776,0
5,34,38,2009,345,PAC,2,143.4270935,1342.10101,1339,946,2135,1189,7573476,20571.33116,5776,2.302631579
5,35,38,2009,352,PAC,2,116.7986573,1212.459037,1215,797,1700,903,2945063,13641.92635,5776,57.9466759
5,34,38,2010,12,PAC,2,140.469277,1473.688539,1468,1042,2232,1190,8512025,19731.61778,5776,0
5,35,38,2010,19,PAC,2,NA,NA,NA,Inf,#NAME?,#NAME?,0,NA,5776,100
5,34,38,2010,28,PAC,2,NA,NA,NA,Inf,#NAME?,#NAME?,0,NA,5776,100
5,35,38,2010,35,PAC,2,NA,NA,NA,Inf,#NAME?,#NAME?,0,NA,5776,100
5,34,38,2010,44,PAC,1,136.5963567,1476.860111,1455,1137,2147,1010,8530344,18658.56467,5776,0
5,35,38,2010,51,PAC,1,124.6519503,1488.901316,1478,1173,2174,1001,8599894,15538.1087,5776,0
5,34,38,2010,60,PAC,1,244.0102475,1530.321267,1524,1024,2158,1134,338201,59541.00086,5776,96.17382271
5,35,38,2010,67,PAC,1,NA,NA,NA,Inf,#NAME?,#NAME?,0,NA,5776,100
5,34,38,2010,76,PAC,1,293.7015354,1609.386946,1536,1149,3148,1999,9295819,86260.59189,5776,0
5,35,38,2010,83,PAC,1,362.6555251,1921.510215,1831,1087,3485,2398,11098643,131519.0299,5776,0
5,34,38,2010,92,PAC,1,431.4481627,2132.298303,2050,1307,3915,2608,12316155,186147.5171,5776,0
5,35,38,2010,99,PAC,1,407.7416469,2254.69581,2224,1358,3660,2302,13023123,166253.2507,5776,0
5,34,38,2010,108,PAC,1,NA,NA,NA,Inf,#NAME?,#NAME?,0,NA,5776,100
5,35,38,2010,115,PAC,1,254.5631373,2324.44633,2330.5,1562,3186,1624,13426002,64802.39089,5776,0
5,34,38,2010,124,PAC,1,173.6800753,2100.104917,2095,1455,2938,1483,12130206,30164.76856,5776,0
5,35,38,2010,131,EDC,0,132.1742718,1983.792417,1975,1644,2584,940,11458385,17470.03811,5776,0
5,34,38,2010,140,EDC,0,123.3446148,1880.041898,1869,1525,2550,1025,10859122,15213.894,5776,0
5,35,38,2010,147,EDC,0,127.3187492,1799.47732,1785,1383,2465,1082,10393781,16210.0639,5776,0
5,34,38,2010,156,PAC,1,132.3599768,1825.860111,1808.5,1459,2481,1022,10546168,17519.16346,5776,0
5,35,38,2010,163,EDC,0,140.7002416,1833.571676,1816,1429,2493,1064,10590710,19796.55798,5776,0
5,34,38,2010,172,EDC,0,128.4203311,1802.244114,1788,1457,2497,1040,10409762,16491.78144,5776,0
5,35,38,2010,179,EDC,0,NA,NA,NA,Inf,#NAME?,#NAME?,0,NA,5776,100
5,34,38,2010,188,EDC,0,150.2789768,1780.946849,1766,1332,2571,1239,10286749,22583.77085,5776,0
5,35,38,2010,195,EDC,0,161.5206592,1815.483206,1798,1380,2680,1300,10486231,26088.92335,5776,0
5,34,38,2010,204,EDC,0,156.2347254,1613.045,1647,1185,2198,1013,322609,24409.28942,5776,96.53739612
5,35,38,2010,211,EDC,0,321.8337749,1984.85509,1906,1423,4129,2706,11464523,103576.9787,5776,0
5,34,38,2010,220,EDC,0,NA,NA,NA,Inf,#NAME?,#NAME?,0,NA,5776,100
5,35,38,2010,227,EDC,0,274.4282218,1901.426073,1831,1365,4260,2895,10982637,75310.84891,5776,0
5,34,38,2010,236,EDC,0,NA,NA,NA,Inf,#NAME?,#NAME?,0,NA,5776,100
5,35,38,2010,243,EDC,0,409.4155012,2231.003289,2157,1449,6272,4823,12886275,167621.0526,5776,0
5,34,38,2010,252,PAC,1,275.9483209,2109.185565,2077,998,3417,2419,9058952,76147.4758,5776,25.64058172
5,35,38,2010,259,PAC,2,297.263007,1985.925035,1932,1342,4390,3048,11470703,88365.29533,5776,0
5,34,38,2010,268,PAC,1,286.5650097,1886.117047,1860,1079,3076,1997,8685569,82119.50476,5776,20.27354571
5,35,38,2010,275,PAC,1,260.5107228,1899.523546,1850,1395,3963,2568,10971648,67865.83667,5776,0
5,35,38,2010,291,EDC,0,165.9195972,1797.601108,1772,1395,2833,1438,10382944,27529.31272,5776,0
5,35,38,2010,291,EDC,0,165.9195972,1797.601108,1772,1395,2833,1438,10382944,27529.31272,5776,0
5,35,38,2010,291,EDC,0,165.9195972,1797.601108,1772,1395,2833,1438,10382944,27529.31272,5776,0
5,35,38,2010,291,EDC,0,165.9195972,1797.601108,1772,1395,2833,1438,10382944,27529.31272,5776,0
