"cast_id","cast_group","cast_date","start_moon","end_moon","lead_time","model","dataset","portalcasting_version","QAQC","notes"
868,36,"2020-06-04",217,531,12,"jags_RW","all","0.17.1",TRUE,NA
869,36,"2020-06-04",217,531,12,"jags_RW","controls","0.17.1",TRUE,NA
870,36,"2020-06-04",217,531,12,"jags_RW","exclosures","0.17.1",TRUE,NA
871,36,"2020-06-04",217,531,12,"NaiveArima","all","0.17.1",TRUE,NA
872,36,"2020-06-04",217,531,12,"NaiveArima","controls","0.17.1",TRUE,NA
873,36,"2020-06-04",217,531,12,"NaiveArima","exclosures","0.17.1",TRUE,NA
874,36,"2020-06-04",217,531,12,"nbGARCH","all","0.17.1",TRUE,"model fit on interpolated data"
875,36,"2020-06-04",217,531,12,"nbGARCH","controls","0.17.1",TRUE,"model fit on interpolated data"
876,36,"2020-06-04",217,531,12,"nbGARCH","exclosures","0.17.1",TRUE,"model fit on interpolated data"
877,36,"2020-06-04",217,531,12,"nbsGARCH","all","0.17.1",TRUE,"model fit on interpolated data"
878,36,"2020-06-04",217,531,12,"nbsGARCH","controls","0.17.1",TRUE,"model fit on interpolated data"
879,36,"2020-06-04",217,531,12,"nbsGARCH","exclosures","0.17.1",TRUE,"model fit on interpolated data"
880,36,"2020-06-04",217,531,12,"pevGARCH","all","0.17.1",TRUE,"model fit on interpolated data"
881,36,"2020-06-04",217,531,12,"pevGARCH","controls","0.17.1",TRUE,"model fit on interpolated data"
882,36,"2020-06-04",217,531,12,"pevGARCH","exclosures","0.17.1",TRUE,"model fit on interpolated data"
883,36,"2020-06-04",217,531,12,"simplexEDM","all","0.17.1",TRUE,"model fit on interpolated data"
884,36,"2020-06-04",217,531,12,"simplexEDM","controls","0.17.1",TRUE,"model fit on interpolated data"
885,36,"2020-06-04",217,531,12,"simplexEDM","exclosures","0.17.1",TRUE,"model fit on interpolated data"
886,37,"2020-06-11",217,531,12,"AutoArima","all","0.17.1",TRUE,NA
887,37,"2020-06-11",217,531,12,"AutoArima","controls","0.17.1",TRUE,NA
888,37,"2020-06-11",217,531,12,"AutoArima","exclosures","0.17.1",TRUE,NA
889,37,"2020-06-11",217,531,12,"ESSS","all","0.17.1",TRUE,"model fit on interpolated data"
890,37,"2020-06-11",217,531,12,"ESSS","controls","0.17.1",TRUE,"model fit on interpolated data"
891,37,"2020-06-11",217,531,12,"ESSS","exclosures","0.17.1",TRUE,"model fit on interpolated data"
892,37,"2020-06-11",217,531,12,"GPEDM","all","0.17.1",TRUE,"model fit on interpolated data"
893,37,"2020-06-11",217,531,12,"GPEDM","controls","0.17.1",TRUE,"model fit on interpolated data"
894,37,"2020-06-11",217,531,12,"GPEDM","exclosures","0.17.1",TRUE,"model fit on interpolated data"
895,37,"2020-06-11",217,531,12,"jags_RW","all","0.17.1",TRUE,NA
896,37,"2020-06-11",217,531,12,"jags_RW","controls","0.17.1",TRUE,NA
897,37,"2020-06-11",217,531,12,"jags_RW","exclosures","0.17.1",TRUE,NA
898,37,"2020-06-11",217,531,12,"NaiveArima","all","0.17.1",TRUE,NA
899,37,"2020-06-11",217,531,12,"NaiveArima","controls","0.17.1",TRUE,NA
900,37,"2020-06-11",217,531,12,"NaiveArima","exclosures","0.17.1",TRUE,NA
901,37,"2020-06-11",217,531,12,"nbGARCH","all","0.17.1",TRUE,"model fit on interpolated data"
902,37,"2020-06-11",217,531,12,"nbGARCH","controls","0.17.1",TRUE,"model fit on interpolated data"
903,37,"2020-06-11",217,531,12,"nbGARCH","exclosures","0.17.1",TRUE,"model fit on interpolated data"
904,37,"2020-06-11",217,531,12,"nbsGARCH","all","0.17.1",TRUE,"model fit on interpolated data"
905,37,"2020-06-11",217,531,12,"nbsGARCH","controls","0.17.1",TRUE,"model fit on interpolated data"
906,37,"2020-06-11",217,531,12,"nbsGARCH","exclosures","0.17.1",TRUE,"model fit on interpolated data"
907,37,"2020-06-11",217,531,12,"pevGARCH","all","0.17.1",TRUE,"model fit on interpolated data"
908,37,"2020-06-11",217,531,12,"pevGARCH","controls","0.17.1",TRUE,"model fit on interpolated data"
909,37,"2020-06-11",217,531,12,"pevGARCH","exclosures","0.17.1",TRUE,"model fit on interpolated data"
910,37,"2020-06-11",217,531,12,"simplexEDM","all","0.17.1",TRUE,"model fit on interpolated data"
911,37,"2020-06-11",217,531,12,"simplexEDM","controls","0.17.1",TRUE,"model fit on interpolated data"
912,37,"2020-06-11",217,531,12,"simplexEDM","exclosures","0.17.1",TRUE,"model fit on interpolated data"
913,38,"2020-06-18",217,531,12,"AutoArima","all","0.17.1",TRUE,NA
914,38,"2020-06-18",217,531,12,"AutoArima","controls","0.17.1",TRUE,NA
915,38,"2020-06-18",217,531,12,"AutoArima","exclosures","0.17.1",TRUE,NA
916,38,"2020-06-18",217,531,12,"ESSS","all","0.17.1",TRUE,"model fit on interpolated data"
917,38,"2020-06-18",217,531,12,"ESSS","controls","0.17.1",TRUE,"model fit on interpolated data"
918,38,"2020-06-18",217,531,12,"ESSS","exclosures","0.17.1",TRUE,"model fit on interpolated data"
919,38,"2020-06-18",217,531,12,"GPEDM","all","0.17.1",TRUE,"model fit on interpolated data"
920,38,"2020-06-18",217,531,12,"GPEDM","controls","0.17.1",TRUE,"model fit on interpolated data"
921,38,"2020-06-18",217,531,12,"GPEDM","exclosures","0.17.1",TRUE,"model fit on interpolated data"
922,38,"2020-06-18",217,531,12,"jags_RW","all","0.17.1",TRUE,NA
923,38,"2020-06-18",217,531,12,"jags_RW","controls","0.17.1",TRUE,NA
924,38,"2020-06-18",217,531,12,"jags_RW","exclosures","0.17.1",TRUE,NA
925,38,"2020-06-18",217,531,12,"NaiveArima","all","0.17.1",TRUE,NA
926,38,"2020-06-18",217,531,12,"NaiveArima","controls","0.17.1",TRUE,NA
927,38,"2020-06-18",217,531,12,"NaiveArima","exclosures","0.17.1",TRUE,NA
928,38,"2020-06-18",217,531,12,"nbGARCH","all","0.17.1",TRUE,"model fit on interpolated data"
929,38,"2020-06-18",217,531,12,"nbGARCH","controls","0.17.1",TRUE,"model fit on interpolated data"
930,38,"2020-06-18",217,531,12,"nbGARCH","exclosures","0.17.1",TRUE,"model fit on interpolated data"
931,38,"2020-06-18",217,531,12,"nbsGARCH","all","0.17.1",TRUE,"model fit on interpolated data"
932,38,"2020-06-18",217,531,12,"nbsGARCH","controls","0.17.1",TRUE,"model fit on interpolated data"
933,38,"2020-06-18",217,531,12,"nbsGARCH","exclosures","0.17.1",TRUE,"model fit on interpolated data"
934,38,"2020-06-18",217,531,12,"pevGARCH","all","0.17.1",TRUE,"model fit on interpolated data"
935,38,"2020-06-18",217,531,12,"pevGARCH","controls","0.17.1",TRUE,"model fit on interpolated data"
936,38,"2020-06-18",217,531,12,"pevGARCH","exclosures","0.17.1",TRUE,"model fit on interpolated data"
937,38,"2020-06-18",217,531,12,"simplexEDM","all","0.17.1",TRUE,"model fit on interpolated data"
938,38,"2020-06-18",217,531,12,"simplexEDM","controls","0.17.1",TRUE,"model fit on interpolated data"
939,38,"2020-06-18",217,531,12,"simplexEDM","exclosures","0.17.1",TRUE,"model fit on interpolated data"
940,39,"2020-07-02",217,532,12,"AutoArima","all","0.17.1",TRUE,NA
941,39,"2020-07-02",217,532,12,"AutoArima","controls","0.17.1",TRUE,NA
942,39,"2020-07-02",217,532,12,"AutoArima","exclosures","0.17.1",TRUE,NA
943,39,"2020-07-02",217,532,12,"ESSS","all","0.17.1",TRUE,"model fit on interpolated data"
944,39,"2020-07-02",217,532,12,"ESSS","controls","0.17.1",TRUE,"model fit on interpolated data"
945,39,"2020-07-02",217,532,12,"ESSS","exclosures","0.17.1",TRUE,"model fit on interpolated data"
946,39,"2020-07-02",217,532,12,"GPEDM","all","0.17.1",TRUE,"model fit on interpolated data"
947,39,"2020-07-02",217,532,12,"GPEDM","controls","0.17.1",TRUE,"model fit on interpolated data"
948,39,"2020-07-02",217,532,12,"GPEDM","exclosures","0.17.1",TRUE,"model fit on interpolated data"
949,39,"2020-07-02",217,532,12,"jags_RW","all","0.17.1",TRUE,NA
950,39,"2020-07-02",217,532,12,"jags_RW","controls","0.17.1",TRUE,NA
951,39,"2020-07-02",217,532,12,"jags_RW","exclosures","0.17.1",TRUE,NA
952,39,"2020-07-02",217,532,12,"NaiveArima","all","0.17.1",TRUE,NA
953,39,"2020-07-02",217,532,12,"NaiveArima","controls","0.17.1",TRUE,NA
954,39,"2020-07-02",217,532,12,"NaiveArima","exclosures","0.17.1",TRUE,NA
955,39,"2020-07-02",217,532,12,"nbGARCH","all","0.17.1",TRUE,"model fit on interpolated data"
956,39,"2020-07-02",217,532,12,"nbGARCH","controls","0.17.1",TRUE,"model fit on interpolated data"
957,39,"2020-07-02",217,532,12,"nbGARCH","exclosures","0.17.1",TRUE,"model fit on interpolated data"
958,39,"2020-07-02",217,532,12,"nbsGARCH","all","0.17.1",TRUE,"model fit on interpolated data"
959,39,"2020-07-02",217,532,12,"nbsGARCH","controls","0.17.1",TRUE,"model fit on interpolated data"
960,39,"2020-07-02",217,532,12,"nbsGARCH","exclosures","0.17.1",TRUE,"model fit on interpolated data"
961,39,"2020-07-02",217,532,12,"pevGARCH","all","0.17.1",TRUE,"model fit on interpolated data"
962,39,"2020-07-02",217,532,12,"pevGARCH","controls","0.17.1",TRUE,"model fit on interpolated data"
963,39,"2020-07-02",217,532,12,"pevGARCH","exclosures","0.17.1",TRUE,"model fit on interpolated data"
964,39,"2020-07-02",217,532,12,"simplexEDM","all","0.17.1",TRUE,"model fit on interpolated data"
965,39,"2020-07-02",217,532,12,"simplexEDM","controls","0.17.1",TRUE,"model fit on interpolated data"
966,39,"2020-07-02",217,532,12,"simplexEDM","exclosures","0.17.1",TRUE,"model fit on interpolated data"
967,40,"2020-07-09",217,532,12,"AutoArima","all","0.17.1",TRUE,NA
968,40,"2020-07-09",217,532,12,"AutoArima","controls","0.17.1",TRUE,NA
969,40,"2020-07-09",217,532,12,"AutoArima","exclosures","0.17.1",TRUE,NA
970,40,"2020-07-09",217,532,12,"ESSS","all","0.17.1",TRUE,"model fit on interpolated data"
971,40,"2020-07-09",217,532,12,"ESSS","controls","0.17.1",TRUE,"model fit on interpolated data"
972,40,"2020-07-09",217,532,12,"ESSS","exclosures","0.17.1",TRUE,"model fit on interpolated data"
973,40,"2020-07-09",217,532,12,"GPEDM","all","0.17.1",TRUE,"model fit on interpolated data"
974,40,"2020-07-09",217,532,12,"GPEDM","controls","0.17.1",TRUE,"model fit on interpolated data"
975,40,"2020-07-09",217,532,12,"GPEDM","exclosures","0.17.1",TRUE,"model fit on interpolated data"
976,40,"2020-07-09",217,532,12,"jags_RW","all","0.17.1",TRUE,NA
977,40,"2020-07-09",217,532,12,"jags_RW","controls","0.17.1",TRUE,NA
978,40,"2020-07-09",217,532,12,"jags_RW","exclosures","0.17.1",TRUE,NA
979,40,"2020-07-09",217,532,12,"NaiveArima","all","0.17.1",TRUE,NA
980,40,"2020-07-09",217,532,12,"NaiveArima","controls","0.17.1",TRUE,NA
981,40,"2020-07-09",217,532,12,"NaiveArima","exclosures","0.17.1",TRUE,NA
982,40,"2020-07-09",217,532,12,"nbGARCH","all","0.17.1",TRUE,"model fit on interpolated data"
983,40,"2020-07-09",217,532,12,"nbGARCH","controls","0.17.1",TRUE,"model fit on interpolated data"
984,40,"2020-07-09",217,532,12,"nbGARCH","exclosures","0.17.1",TRUE,"model fit on interpolated data"
985,40,"2020-07-09",217,532,12,"nbsGARCH","all","0.17.1",TRUE,"model fit on interpolated data"
986,40,"2020-07-09",217,532,12,"nbsGARCH","controls","0.17.1",TRUE,"model fit on interpolated data"
987,40,"2020-07-09",217,532,12,"nbsGARCH","exclosures","0.17.1",TRUE,"model fit on interpolated data"
988,40,"2020-07-09",217,532,12,"pevGARCH","all","0.17.1",TRUE,"model fit on interpolated data"
989,40,"2020-07-09",217,532,12,"pevGARCH","controls","0.17.1",TRUE,"model fit on interpolated data"
990,40,"2020-07-09",217,532,12,"pevGARCH","exclosures","0.17.1",TRUE,"model fit on interpolated data"
991,40,"2020-07-09",217,532,12,"simplexEDM","all","0.17.1",TRUE,"model fit on interpolated data"
992,40,"2020-07-09",217,532,12,"simplexEDM","controls","0.17.1",TRUE,"model fit on interpolated data"
993,40,"2020-07-09",217,532,12,"simplexEDM","exclosures","0.17.1",TRUE,"model fit on interpolated data"
994,41,"2020-07-16",217,532,12,"AutoArima","all","0.17.1",TRUE,NA
995,41,"2020-07-16",217,532,12,"AutoArima","controls","0.17.1",TRUE,NA
996,41,"2020-07-16",217,532,12,"AutoArima","exclosures","0.17.1",TRUE,NA
997,41,"2020-07-16",217,532,12,"ESSS","all","0.17.1",TRUE,"model fit on interpolated data"
998,41,"2020-07-16",217,532,12,"ESSS","controls","0.17.1",TRUE,"model fit on interpolated data"
999,41,"2020-07-16",217,532,12,"ESSS","exclosures","0.17.1",TRUE,"model fit on interpolated data"
1000,41,"2020-07-16",217,532,12,"GPEDM","all","0.17.1",TRUE,"model fit on interpolated data"
1001,41,"2020-07-16",217,532,12,"GPEDM","controls","0.17.1",TRUE,"model fit on interpolated data"
1002,41,"2020-07-16",217,532,12,"GPEDM","exclosures","0.17.1",TRUE,"model fit on interpolated data"
1003,41,"2020-07-16",217,532,12,"jags_RW","all","0.17.1",TRUE,NA
1004,41,"2020-07-16",217,532,12,"jags_RW","controls","0.17.1",TRUE,NA
1005,41,"2020-07-16",217,532,12,"jags_RW","exclosures","0.17.1",TRUE,NA
1006,41,"2020-07-16",217,532,12,"NaiveArima","all","0.17.1",TRUE,NA
1007,41,"2020-07-16",217,532,12,"NaiveArima","controls","0.17.1",TRUE,NA
1008,41,"2020-07-16",217,532,12,"NaiveArima","exclosures","0.17.1",TRUE,NA
1009,41,"2020-07-16",217,532,12,"nbGARCH","all","0.17.1",TRUE,"model fit on interpolated data"
1010,41,"2020-07-16",217,532,12,"nbGARCH","controls","0.17.1",TRUE,"model fit on interpolated data"
1011,41,"2020-07-16",217,532,12,"nbGARCH","exclosures","0.17.1",TRUE,"model fit on interpolated data"
1012,41,"2020-07-16",217,532,12,"nbsGARCH","all","0.17.1",TRUE,"model fit on interpolated data"
1013,41,"2020-07-16",217,532,12,"nbsGARCH","controls","0.17.1",TRUE,"model fit on interpolated data"
1014,41,"2020-07-16",217,532,12,"nbsGARCH","exclosures","0.17.1",TRUE,"model fit on interpolated data"
1015,41,"2020-07-16",217,532,12,"pevGARCH","all","0.17.1",TRUE,"model fit on interpolated data"
1016,41,"2020-07-16",217,532,12,"pevGARCH","controls","0.17.1",TRUE,"model fit on interpolated data"
1017,41,"2020-07-16",217,532,12,"pevGARCH","exclosures","0.17.1",TRUE,"model fit on interpolated data"
1018,41,"2020-07-16",217,532,12,"simplexEDM","all","0.17.1",TRUE,"model fit on interpolated data"
1019,41,"2020-07-16",217,532,12,"simplexEDM","controls","0.17.1",TRUE,"model fit on interpolated data"
1020,41,"2020-07-16",217,532,12,"simplexEDM","exclosures","0.17.1",TRUE,"model fit on interpolated data"
1021,42,"2020-07-23",217,533,12,"AutoArima","all","0.17.1",TRUE,NA
1022,42,"2020-07-23",217,533,12,"AutoArima","controls","0.17.1",TRUE,NA
1023,42,"2020-07-23",217,533,12,"AutoArima","exclosures","0.17.1",TRUE,NA
1024,42,"2020-07-23",217,533,12,"ESSS","all","0.17.1",TRUE,"model fit on interpolated data"
1025,42,"2020-07-23",217,533,12,"ESSS","controls","0.17.1",TRUE,"model fit on interpolated data"
1026,42,"2020-07-23",217,533,12,"ESSS","exclosures","0.17.1",TRUE,"model fit on interpolated data"
1027,42,"2020-07-23",217,533,12,"GPEDM","all","0.17.1",TRUE,"model fit on interpolated data"
1028,42,"2020-07-23",217,533,12,"GPEDM","controls","0.17.1",TRUE,"model fit on interpolated data"
1029,42,"2020-07-23",217,533,12,"GPEDM","exclosures","0.17.1",TRUE,"model fit on interpolated data"
1030,42,"2020-07-23",217,533,12,"jags_RW","all","0.17.1",TRUE,NA
1031,42,"2020-07-23",217,533,12,"jags_RW","controls","0.17.1",TRUE,NA
1032,42,"2020-07-23",217,533,12,"jags_RW","exclosures","0.17.1",TRUE,NA
1033,42,"2020-07-23",217,533,12,"NaiveArima","all","0.17.1",TRUE,NA
1034,42,"2020-07-23",217,533,12,"NaiveArima","controls","0.17.1",TRUE,NA
1035,42,"2020-07-23",217,533,12,"NaiveArima","exclosures","0.17.1",TRUE,NA
1036,42,"2020-07-23",217,533,12,"nbGARCH","all","0.17.1",TRUE,"model fit on interpolated data"
1037,42,"2020-07-23",217,533,12,"nbGARCH","controls","0.17.1",TRUE,"model fit on interpolated data"
1038,42,"2020-07-23",217,533,12,"nbGARCH","exclosures","0.17.1",TRUE,"model fit on interpolated data"
1039,42,"2020-07-23",217,533,12,"nbsGARCH","all","0.17.1",TRUE,"model fit on interpolated data"
1040,42,"2020-07-23",217,533,12,"nbsGARCH","controls","0.17.1",TRUE,"model fit on interpolated data"
1041,42,"2020-07-23",217,533,12,"nbsGARCH","exclosures","0.17.1",TRUE,"model fit on interpolated data"
1042,42,"2020-07-23",217,533,12,"pevGARCH","all","0.17.1",TRUE,"model fit on interpolated data"
1043,42,"2020-07-23",217,533,12,"pevGARCH","controls","0.17.1",TRUE,"model fit on interpolated data"
1044,42,"2020-07-23",217,533,12,"pevGARCH","exclosures","0.17.1",TRUE,"model fit on interpolated data"
1045,42,"2020-07-23",217,533,12,"simplexEDM","all","0.17.1",TRUE,"model fit on interpolated data"
1046,42,"2020-07-23",217,533,12,"simplexEDM","controls","0.17.1",TRUE,"model fit on interpolated data"
1047,42,"2020-07-23",217,533,12,"simplexEDM","exclosures","0.17.1",TRUE,"model fit on interpolated data"
1048,43,"2020-07-30",217,533,12,"AutoArima","all","0.17.1",TRUE,NA
1049,43,"2020-07-30",217,533,12,"AutoArima","controls","0.17.1",TRUE,NA
1050,43,"2020-07-30",217,533,12,"AutoArima","exclosures","0.17.1",TRUE,NA
1051,43,"2020-07-30",217,533,12,"ESSS","all","0.17.1",TRUE,"model fit on interpolated data"
1052,43,"2020-07-30",217,533,12,"ESSS","controls","0.17.1",TRUE,"model fit on interpolated data"
1053,43,"2020-07-30",217,533,12,"ESSS","exclosures","0.17.1",TRUE,"model fit on interpolated data"
1054,43,"2020-07-30",217,533,12,"GPEDM","all","0.17.1",TRUE,"model fit on interpolated data"
1055,43,"2020-07-30",217,533,12,"GPEDM","controls","0.17.1",TRUE,"model fit on interpolated data"
1056,43,"2020-07-30",217,533,12,"GPEDM","exclosures","0.17.1",TRUE,"model fit on interpolated data"
1057,43,"2020-07-30",217,533,12,"jags_RW","all","0.17.1",TRUE,NA
1058,43,"2020-07-30",217,533,12,"jags_RW","controls","0.17.1",TRUE,NA
1059,43,"2020-07-30",217,533,12,"jags_RW","exclosures","0.17.1",TRUE,NA
1060,43,"2020-07-30",217,533,12,"NaiveArima","all","0.17.1",TRUE,NA
1061,43,"2020-07-30",217,533,12,"NaiveArima","controls","0.17.1",TRUE,NA
1062,43,"2020-07-30",217,533,12,"NaiveArima","exclosures","0.17.1",TRUE,NA
1063,43,"2020-07-30",217,533,12,"nbGARCH","all","0.17.1",TRUE,"model fit on interpolated data"
1064,43,"2020-07-30",217,533,12,"nbGARCH","controls","0.17.1",TRUE,"model fit on interpolated data"
1065,43,"2020-07-30",217,533,12,"nbGARCH","exclosures","0.17.1",TRUE,"model fit on interpolated data"
1066,43,"2020-07-30",217,533,12,"nbsGARCH","all","0.17.1",TRUE,"model fit on interpolated data"
1067,43,"2020-07-30",217,533,12,"nbsGARCH","controls","0.17.1",TRUE,"model fit on interpolated data"
1068,43,"2020-07-30",217,533,12,"nbsGARCH","exclosures","0.17.1",TRUE,"model fit on interpolated data"
1069,43,"2020-07-30",217,533,12,"pevGARCH","all","0.17.1",TRUE,"model fit on interpolated data"
1070,43,"2020-07-30",217,533,12,"pevGARCH","controls","0.17.1",TRUE,"model fit on interpolated data"
1071,43,"2020-07-30",217,533,12,"pevGARCH","exclosures","0.17.1",TRUE,"model fit on interpolated data"
1072,43,"2020-07-30",217,533,12,"simplexEDM","all","0.17.1",TRUE,"model fit on interpolated data"
1073,43,"2020-07-30",217,533,12,"simplexEDM","controls","0.17.1",TRUE,"model fit on interpolated data"
1074,43,"2020-07-30",217,533,12,"simplexEDM","exclosures","0.17.1",TRUE,"model fit on interpolated data"
1075,44,"2020-08-06",217,533,12,"AutoArima","all","0.17.1",TRUE,NA
1076,44,"2020-08-06",217,533,12,"AutoArima","controls","0.17.1",TRUE,NA
1077,44,"2020-08-06",217,533,12,"AutoArima","exclosures","0.17.1",TRUE,NA
1078,44,"2020-08-06",217,533,12,"ESSS","all","0.17.1",TRUE,"model fit on interpolated data"
1079,44,"2020-08-06",217,533,12,"ESSS","controls","0.17.1",TRUE,"model fit on interpolated data"
1080,44,"2020-08-06",217,533,12,"ESSS","exclosures","0.17.1",TRUE,"model fit on interpolated data"
1081,44,"2020-08-06",217,533,12,"GPEDM","all","0.17.1",TRUE,"model fit on interpolated data"
1082,44,"2020-08-06",217,533,12,"GPEDM","controls","0.17.1",TRUE,"model fit on interpolated data"
1083,44,"2020-08-06",217,533,12,"GPEDM","exclosures","0.17.1",TRUE,"model fit on interpolated data"
1084,44,"2020-08-06",217,533,12,"jags_RW","all","0.17.1",TRUE,NA
1085,44,"2020-08-06",217,533,12,"jags_RW","controls","0.17.1",TRUE,NA
1086,44,"2020-08-06",217,533,12,"jags_RW","exclosures","0.17.1",TRUE,NA
1087,44,"2020-08-06",217,533,12,"NaiveArima","all","0.17.1",TRUE,NA
1088,44,"2020-08-06",217,533,12,"NaiveArima","controls","0.17.1",TRUE,NA
1089,44,"2020-08-06",217,533,12,"NaiveArima","exclosures","0.17.1",TRUE,NA
1090,44,"2020-08-06",217,533,12,"nbGARCH","all","0.17.1",TRUE,"model fit on interpolated data"
