"forecast_newmoon","newmoonnumber","mintemp","maxtemp","meantemp","precipitation","ndvi","source","date_made"
495,497,14.1318175420147,32.9759248385524,26.149,60.213,0.323354367040198,"retroactive","2018-06-05"
495,498,13.1903721921057,35.6664871956884,23.921,32.062,0.313162830174677,"retroactive","2018-06-05"
495,499,2.07658214156155,31.6381439692068,18.436,15.513,0.29694967627031,"retroactive","2018-06-05"
495,500,-0.963466033322494,28.9240792172159,12.438,20.242,0.277923793419667,"retroactive","2018-06-05"
495,501,-7.10675201400871,17.9042334541523,7.979,25.551,0.261442679807318,"retroactive","2018-06-05"
496,497,17.4190206546734,46.0995468203219,26.238,59.456,0.323361985283389,"retroactive","2018-06-05"
496,498,12.0808554630877,28.4706729550211,24.337,28.51,0.313165763700048,"retroactive","2018-06-05"
496,499,5.94046007027248,30.7881895722089,18.52,17.669,0.29694934884471,"retroactive","2018-06-05"
496,500,2.0295749772987,24.7810098656749,12.63,19.713,0.277923306868923,"retroactive","2018-06-05"
496,501,-7.45946215378769,17.3837217894157,7.719,28.805,0.261442479076835,"retroactive","2018-06-05"
496,502,-1.66758977501331,25.5525325712246,8.19,30.586,0.251873479516052,"retroactive","2018-06-05"
497,498,10.7319861073085,28.5506050125438,23.846,38.761,0.313172580274598,"retroactive","2018-06-05"
497,499,2.43845326641798,34.0370503866211,18.652,19.942,0.296952050280842,"retroactive","2018-06-05"
497,500,1.69027718489698,28.278736555812,13.004,14.411,0.277923222768925,"retroactive","2018-06-05"
497,501,-6.69142308985817,25.3002281652677,8.184,27.033,0.261442377627388,"retroactive","2018-06-05"
497,502,-10.5768325034209,22.2348764987912,8.202,16.453,0.251873792607022,"retroactive","2018-06-05"
497,503,-11.4465436762362,24.0353270725506,10.507,21.414,0.251495492773821,"retroactive","2018-06-05"
498,499,3.86887122681173,29.6155353805785,18.497,17.961,0.296957515348096,"retroactive","2018-06-05"
498,500,-0.114346747940957,24.4978111927544,12.756,7.359,0.277925207966822,"retroactive","2018-06-05"
498,501,-4.52183621778416,25.0515656434165,8.511,14.72,0.261442087452983,"retroactive","2018-06-05"
498,502,-6.78945543253978,19.1510006071367,8.054,18.634,0.251873552931138,"retroactive","2018-06-05"
498,503,-6.06394954371921,20.2908899727795,10.835,5.128,0.251495549248844,"retroactive","2018-06-05"
498,504,-0.367518604450021,33.6233984819717,13.414,12.195,0.260012817910801,"retroactive","2018-06-05"
499,500,0.140701100352974,34.2188650010416,12.124,9.504,0.277931066711867,"retroactive","2018-06-05"
499,501,-8.44969867362935,23.5783599047808,8.514,14.764,0.2614451496924,"retroactive","2018-06-05"
499,502,-10.1529879164694,19.7936041387525,8.016,23.256,0.251875214143225,"retroactive","2018-06-05"
499,503,-5.46486001133405,26.5419101311403,10.593,15.669,0.251498092675423,"retroactive","2018-06-05"
499,504,0.872881215326121,21.6192497598624,13.125,6.648,0.260016372628365,"retroactive","2018-06-05"
499,505,-0.273711215548658,27.0057876013663,17.161,4.349,0.275896929525888,"retroactive","2018-06-05"
512,513,-4.251,21.34,9.677,36.975,0.267,"current_archive","2018-12-03"
512,514,-8.001,22.418,7.228,42.934,0.255,"current_archive","2018-12-03"
512,515,-3.711,18.068,7.74,26.458,0.251,"current_archive","2018-12-03"
512,516,-2.336,23.213,10.342,24.244,0.256,"current_archive","2018-12-03"
512,517,-1.672,29.909,13.455,0,0.269,"current_archive","2018-12-03"
512,518,2.506,31.963,16.464,5.161,0.288,"current_archive","2018-12-03"
513,514,-8.001,22.418,7.228,42.934,0.255,"current_archive","2018-12-11"
513,515,-3.711,18.068,7.74,26.458,0.251,"current_archive","2018-12-11"
513,516,-2.336,23.213,10.342,24.244,0.256,"current_archive","2018-12-11"
513,517,-1.672,29.909,13.455,0,0.269,"current_archive","2018-12-11"
513,518,2.506,31.963,16.464,5.161,0.288,"current_archive","2018-12-11"
513,519,7.648,35.043,21.133,11.211,0.306,"current_archive","2018-12-11"
514,515,-8.668,21.806,7.34,34.46,0.251,"current_archive","2019-01-09"
514,516,-7.215,26.405,9.489,23.694,0.256,"current_archive","2019-01-09"
514,517,-2.844,29.763,13.155,0,0.269,"current_archive","2019-01-09"
514,518,2.36,34.829,16.989,10.577,0.288,"current_archive","2019-01-09"
514,519,1.914,35.819,21.015,3.832,0.306,"current_archive","2019-01-09"
514,520,11.696,40.034,26.39,39.056,0.32,"current_archive","2019-01-09"
