year,month,climate_model,lead_time_months,meantemp,precipitation,issue_year,issue_month
1997,8,CMC1,6,25.158,38.258,1997,2
1997,9,CMC1,6,22.838,48.23,1997,3
1997,10,CMC1,6,16.389,27.502,1997,4
1997,11,CMC1,6,8.2499,2.8386,1997,5
1997,12,CMC1,6,5.5361,39.786,1997,6
1998,1,CMC1,6,5.1051,11.378,1997,7
1998,2,CMC1,6,6.9394,28.875,1997,8
1998,3,CMC1,6,10.894,23.207,1997,9
1998,4,CMC1,6,14.974,5.8469,1997,10
1998,5,CMC1,6,20.034,1.219,1997,11
1998,6,CMC1,6,25.757,1.164,1997,12
1998,7,CMC1,6,26.932,41.719,1998,1
1998,8,CMC1,6,26.536,57.961,1998,2
1998,9,CMC1,6,23.028,37.456,1998,3
1998,10,CMC1,6,16.828,26.714,1998,4
1998,11,CMC1,6,12.363,5.8478,1998,5
1998,12,CMC1,6,9.0513,1.1061,1998,6
1999,1,CMC1,6,8.3387,15.632,1998,7
1999,2,CMC1,6,9.6881,19.273,1998,8
1999,3,CMC1,6,13.346,0,1998,9
1999,4,CMC1,6,18.433,30.29,1998,10
1999,5,CMC1,6,20.642,10.375,1998,11
1999,6,CMC1,6,24.026,7.8672,1998,12
1999,7,CMC1,6,26.053,84.467,1999,1
1999,8,CMC1,6,25.974,44.015,1999,2
1999,9,CMC1,6,24.025,14.872,1999,3
1999,10,CMC1,6,16.988,25.266,1999,4
1999,11,CMC1,6,11.927,25.76,1999,5
1999,12,CMC1,6,7.1049,36.686,1999,6
2000,1,CMC1,6,7.2186,2.5081,1999,7
2000,2,CMC1,6,10.041,0.72727,1999,8
2000,3,CMC1,6,14.722,4.6574,1999,9
2000,4,CMC1,6,18.14,0.33571,1999,10
2000,5,CMC1,6,20.409,3.0888,1999,11
2000,6,CMC1,6,25.293,5.8868,1999,12
2000,7,CMC1,6,27.796,26.287,2e3,1
2000,8,CMC1,6,25.498,53.263,2e3,2
2000,9,CMC1,6,21.014,46.132,2e3,3
2000,10,CMC1,6,16.591,2.7917,2e3,4
2000,11,CMC1,6,9.6205,9.3087,2e3,5
2000,12,CMC1,6,6.3759,18.409,2e3,6
2001,1,CMC1,6,7.6304,47.524,2e3,7
2001,2,CMC1,6,8.0262,32.408,2e3,8
2001,3,CMC1,6,11.843,2.6546,2e3,9
2001,4,CMC1,6,14.33,31.992,2e3,10
2001,5,CMC1,6,19.173,1.4644,2e3,11
2001,6,CMC1,6,24.413,19.148,2e3,12
2001,7,CMC1,6,26.467,66.813,2001,1
2001,8,CMC1,6,24.613,61.752,2001,2
2001,9,CMC1,6,23.823,7.8743,2001,3
2001,10,CMC1,6,16.172,69.999,2001,4
2001,11,CMC1,6,10.67,63.732,2001,5
2001,12,CMC1,6,5.9346,68.056,2001,6
2002,1,CMC1,6,6.5009,3.236,2001,7
2002,2,CMC1,6,9.0975,20.111,2001,8
2002,3,CMC1,6,12.275,8.5026,2001,9
2002,4,CMC1,6,15.883,5.1686,2001,10
2002,5,CMC1,6,18.969,8.116,2001,11
2002,6,CMC1,6,26.348,3.2957,2001,12
2002,7,CMC1,6,26.297,56.343,2002,1
2002,8,CMC1,6,25.704,61.147,2002,2
2002,9,CMC1,6,22.239,25.979,2002,3
2002,10,CMC1,6,17.862,3.9969,2002,4
2002,11,CMC1,6,10.341,29.606,2002,5
2002,12,CMC1,6,6.4296,16.599,2002,6
2003,1,CMC1,6,5.2164,13.263,2002,7
2003,2,CMC1,6,9.3555,0.27349,2002,8
2003,3,CMC1,6,11.461,9.9105,2002,9
2003,4,CMC1,6,15.895,14.977,2002,10
2003,5,CMC1,6,22.057,0.66627,2002,11
2003,6,CMC1,6,26.383,1.682,2002,12
2003,7,CMC1,6,26.948,52.687,2003,1
2003,8,CMC1,6,26.81,26.893,2003,2
2003,9,CMC1,6,23.864,20.452,2003,3
2003,10,CMC1,6,17.749,16.395,2003,4
2003,11,CMC1,6,13.521,5.1404,2003,5
2003,12,CMC1,6,6.002,5.7216,2003,6
2004,1,CMC1,6,7.4928,2.4502,2003,7
2004,2,CMC1,6,9.5497,14.731,2003,8
2004,3,CMC1,6,13.832,9.525,2003,9
2004,4,CMC1,6,16.832,11.222,2003,10
2004,5,CMC1,6,19.822,9.1736,2003,11
2004,6,CMC1,6,27.069,2.4517,2003,12
2004,7,CMC1,6,27.139,40.527,2004,1
2004,8,CMC1,6,25.106,61.045,2004,2
2004,9,CMC1,6,23.329,17.809,2004,3
2004,10,CMC1,6,17.689,8.7092,2004,4
2004,11,CMC1,6,11.806,13.556,2004,5
2004,12,CMC1,6,6.9212,4.8874,2004,6
2005,1,CMC1,6,4.7406,20.308,2004,7
2005,2,CMC1,6,7.2982,32.72,2004,8
2005,3,CMC1,6,11.204,7.932,2004,9
2005,4,CMC1,6,15.117,0.16417,2004,10
2005,5,CMC1,6,19.202,29.648,2004,11
2005,6,CMC1,6,26.68,3.5839,2004,12
2005,7,CMC1,6,26.29,64.915,2005,1
2005,8,CMC1,6,24.475,81.268,2005,2
2005,9,CMC1,6,22.823,38.294,2005,3
2005,10,CMC1,6,16.613,2.3843,2005,4
2005,11,CMC1,6,11.3,24.06,2005,5
2005,12,CMC1,6,7.6532,57.325,2005,6
2006,1,CMC1,6,7.4927,2.1345,2005,7
2006,2,CMC1,6,9.8124,5.1929,2005,8
2006,3,CMC1,6,10.992,29.274,2005,9
2006,4,CMC1,6,15.582,1.977,2005,10
2006,5,CMC1,6,19.631,6.6354,2005,11
2006,6,CMC1,6,24.452,23.68,2005,12
2006,7,CMC1,6,27.144,31.161,2006,1
2006,8,CMC1,6,25.466,48.838,2006,2
2006,9,CMC1,6,22.859,14.315,2006,3
2006,10,CMC1,6,17.001,7.9039,2006,4
2006,11,CMC1,6,10.566,10.771,2006,5
2006,12,CMC1,6,5.9354,2.1785,2006,6
2007,1,CMC1,6,6.5816,17.607,2006,7
2007,2,CMC1,6,8.0834,28.666,2006,8
2007,3,CMC1,6,11.251,7.2367,2006,9
2007,4,CMC1,6,14.256,5.5923,2006,10
2007,5,CMC1,6,20.334,0.82673,2006,11
2007,6,CMC1,6,24.525,1.7973,2006,12
2007,7,CMC1,6,27.105,65.012,2007,1
2007,8,CMC1,6,24.781,74.058,2007,2
2007,9,CMC1,6,22.893,24.732,2007,3
2007,10,CMC1,6,18.598,1.3204,2007,4
2007,11,CMC1,6,12.862,13.888,2007,5
2007,12,CMC1,6,7.1662,2.187,2007,6
2008,1,CMC1,6,5.4915,13.468,2007,7
2008,2,CMC1,6,9.2157,18.26,2007,8
2008,3,CMC1,6,11.638,2.3271,2007,9
2008,4,CMC1,6,15.748,4.106,2007,10
2008,5,CMC1,6,20.222,7.8434,2007,11
2008,6,CMC1,6,25.374,9.9316,2007,12
2008,7,CMC1,6,28.414,27.226,2008,1
2008,8,CMC1,6,26.289,53.54,2008,2
2008,9,CMC1,6,22.972,71.353,2008,3
2008,10,CMC1,6,16.908,44.378,2008,4
2008,11,CMC1,6,10.378,3.1358,2008,5
2008,12,CMC1,6,5.9986,22.592,2008,6
2009,1,CMC1,6,6.3215,32.072,2008,7
2009,2,CMC1,6,10.177,17.388,2008,8
2009,3,CMC1,6,10.915,21.845,2008,9
2009,4,CMC1,6,15.722,2.4702,2008,10
2009,5,CMC1,6,20.945,3.1683,2008,11
2009,6,CMC1,6,26.986,11.647,2008,12
2009,7,CMC1,6,25.764,54.437,2009,1
2009,8,CMC1,6,24.29,79.049,2009,2
2009,9,CMC1,6,20.685,98.35,2009,3
2009,10,CMC1,6,18.918,16.943,2009,4
2009,11,CMC1,6,10.012,1.1341,2009,5
2009,12,CMC1,6,5.904,10.608,2009,6
2010,1,CMC1,6,6.2397,8.5715,2009,7
2010,2,CMC1,6,10.692,21.26,2009,8
2010,3,CMC1,6,11.47,23.499,2009,9
2010,4,CMC1,6,11.694,14.959,2009,10
2010,5,CMC1,6,20.623,3.8326,2009,11
2010,6,CMC1,6,26.386,7.0829,2009,12
2010,7,CMC1,6,26.711,72.243,2010,1
2010,8,CMC1,6,25.165,72.74,2010,2
2010,9,CMC1,6,23.415,32.552,2010,3
2010,10,CMC1,6,17.685,6.3253,2010,4
2010,11,CMC1,6,12.807,0.76786,2010,5
2010,12,CMC1,6,7.8195,0.9759,2010,6
2011,1,CMC1,6,8.0258,11.182,2010,7
2011,2,CMC1,6,8.7795,15.176,2010,8
2011,3,CMC1,6,13.865,9.6324,2010,9
2011,4,CMC1,6,16.78,8.8766,2010,10
2011,5,CMC1,6,22.873,4.276,2010,11
2011,6,CMC1,6,25.528,1.3975,2010,12
2011,7,CMC1,6,NaN,NaN,2011,1
2011,8,CMC1,6,NaN,NaN,2011,2
2011,9,CMC1,6,NaN,NaN,2011,3
2011,10,CMC1,6,NaN,NaN,2011,4
2011,11,CMC1,6,NaN,NaN,2011,5
2011,12,CMC1,6,NaN,NaN,2011,6
2012,1,CMC1,6,NaN,NaN,2011,7
2012,2,CMC1,6,NaN,NaN,2011,8
2012,3,CMC1,6,NaN,NaN,2011,9
2012,4,CMC1,6,NaN,NaN,2011,10
2012,5,CMC1,6,NaN,NaN,2011,11
2012,6,CMC1,6,NaN,NaN,2011,12
2012,7,CMC1,6,NaN,NaN,2012,1
2012,8,CMC1,6,NaN,NaN,2012,2
2012,9,CMC1,6,NaN,NaN,2012,3
2012,10,CMC1,6,NaN,NaN,2012,4
2012,11,CMC1,6,9.7813,0.1758,2012,5
2012,12,CMC1,6,6.7943,21.197,2012,6
2013,1,CMC1,6,6.4575,42.699,2012,7
2013,2,CMC1,6,9.7991,3.466,2012,8
2013,3,CMC1,6,12.905,3.6437,2012,9
2013,4,CMC1,6,16.763,0.47738,2012,10
2013,5,CMC1,6,19.302,0.83418,2012,11
2013,6,CMC1,6,24.98,46.103,2012,12
2013,7,CMC1,6,27.967,64.156,2013,1
2013,8,CMC1,6,25.824,48.449,2013,2
2013,9,CMC1,6,24.867,4.4286,2013,3
2013,10,CMC1,6,18.382,26.895,2013,4
2013,11,CMC1,6,12.376,18.472,2013,5
2013,12,CMC1,6,7.6682,3.0753,2013,6
2014,1,CMC1,6,6.3331,5.4162,2013,7
2014,2,CMC1,6,9.8105,33.237,2013,8
2014,3,CMC1,6,12.357,10.919,2013,9
2014,4,CMC1,6,16.904,18.973,2013,10
2014,5,CMC1,6,21.657,0.83418,2013,11
2014,6,CMC1,6,25.289,15.407,2013,12
2014,7,CMC1,6,26.157,98.351,2014,1
2014,8,CMC1,6,25.558,55.674,2014,2
2014,9,CMC1,6,23.707,49.94,2014,3
2014,10,CMC1,6,NaN,NaN,2014,4
2014,11,CMC1,6,8.1935,1.2096,2014,5
2014,12,CMC1,6,8.075,29.039,2014,6
2015,1,CMC1,6,8.6998,48.208,2014,7
2015,2,CMC1,6,8.0104,11.949,2014,8
2015,3,CMC1,6,11.031,13.764,2014,9
2015,4,CMC1,6,16.781,0.0020619,2014,10
2015,5,CMC1,6,19.67,40.32,2014,11
2015,6,CMC1,6,25.319,0.3719,2014,12
2015,7,CMC1,6,25.011,138.64,2015,1
2015,8,CMC1,6,25.881,55.469,2015,2
2015,9,CMC1,6,24.654,10.521,2015,3
2015,10,CMC1,6,18.408,12.29,2015,4
2015,11,CMC1,6,10.964,39.077,2015,5
2015,12,CMC1,6,5.6111,3.323,2015,6
2016,1,CMC1,6,7.2624,22.315,2015,7
2016,2,CMC1,6,9.8658,22.992,2015,8
2016,3,CMC1,6,12.505,0.40377999999999997,2015,9
2016,4,CMC1,6,16.687,5.6471,2015,10
2016,5,CMC1,6,23.165,10.413,2015,11
2016,6,CMC1,6,25.946,16.15,2015,12
2016,7,CMC1,6,25.904,124.95,2016,1
2016,8,CMC1,6,26.404,69.046,2016,2
2016,9,CMC1,6,23.462,24.037,2016,3
2016,10,CMC1,6,19.576,30.766,2016,4
2016,11,CMC1,6,13.861,1.9818,2016,5
2016,12,CMC1,6,8.6424,6.6855,2016,6
2017,1,CMC1,6,8.148,1.3634,2016,7
2017,2,CMC1,6,10.834,12.539,2016,8
2017,3,CMC1,6,12.496,11.149,2016,9
2017,4,CMC1,6,16.617,3.8951,2016,10
2017,5,CMC1,6,22.126,4.5804,2016,11
2017,6,CMC1,6,25.722,63.126,2016,12
2017,7,CMC1,6,26.486,87.438,2017,1
2017,8,CMC1,6,27.098,27.34,2017,2
2017,9,CMC1,6,24.098,38.797,2017,3
2017,10,CMC1,6,17.192,120.84,2017,4
2017,11,CMC1,6,10.744,2.3719,2017,5
2017,12,CMC1,6,8.0337,14.946,2017,6
2018,1,CMC1,6,8.672,42.699,2017,7
2018,2,CMC1,6,11.73,23.933,2017,8
2018,3,CMC1,6,12.873,28.539,2017,9
2018,4,CMC1,6,16.736,0.0020619,2017,10
2018,5,CMC1,6,21.286,0.83418,2017,11
2018,6,CMC1,6,27.669,10.006,2017,12
2018,7,CMC1,6,28.087,52.345,2018,1
2018,8,CMC1,6,25.434,66.453,2018,2
2018,9,CMC1,6,24.686,10.802,2018,3
2018,10,CMC1,6,NaN,NaN,2018,4
2018,11,CMC1,6,NaN,NaN,2018,5
2018,12,CMC1,6,NaN,NaN,2018,6
1982,1,CMC2,6,NaN,NaN,1981,7
1982,2,CMC2,6,NaN,NaN,1981,8
1982,3,CMC2,6,NaN,NaN,1981,9
1982,4,CMC2,6,NaN,NaN,1981,10
1982,5,CMC2,6,NaN,NaN,1981,11
1982,6,CMC2,6,NaN,NaN,1981,12
1982,7,CMC2,6,26.379,32.693,1982,1
1982,8,CMC2,6,24.485,69.291,1982,2
1982,9,CMC2,6,22.083,26.616,1982,3
1982,10,CMC2,6,16.435,26.344,1982,4
1982,11,CMC2,6,8.2226,29.561,1982,5
1982,12,CMC2,6,4.9209,35.653,1982,6
1983,1,CMC2,6,4.6996,93.334,1982,7
1983,2,CMC2,6,7.1943,46.324,1982,8
1983,3,CMC2,6,9.6332,36.826,1982,9
1983,4,CMC2,6,13.045,36.497,1982,10
1983,5,CMC2,6,18.621,41.963,1982,11
1983,6,CMC2,6,23.037,7.018,1982,12
1983,7,CMC2,6,25.227,24.732,1983,1
1983,8,CMC2,6,24.254,25.834,1983,2
1983,9,CMC2,6,20.915,9.3866,1983,3
1983,10,CMC2,6,16.357,10.155,1983,4
1983,11,CMC2,6,9.6746,21.851,1983,5
1983,12,CMC2,6,5.8774,5.4744,1983,6
1984,1,CMC2,6,7.4903,16.908,1983,7
1984,2,CMC2,6,8.6864,18.781,1983,8
1984,3,CMC2,6,12.115,4.6362,1983,9
1984,4,CMC2,6,16.401,0.65075,1983,10
1984,5,CMC2,6,19.702,4.6245,1983,11
1984,6,CMC2,6,24.308,18.63,1983,12
1984,7,CMC2,6,26.267,29.141,1984,1
1984,8,CMC2,6,23.447,44.45,1984,2
1984,9,CMC2,6,21.743,28.048,1984,3
1984,10,CMC2,6,16.84,25.316,1984,4
1984,11,CMC2,6,11.576,0.18532,1984,5
1984,12,CMC2,6,7.431,19.924,1984,6
1985,1,CMC2,6,8.0642,3.1603,1984,7
1985,2,CMC2,6,9.0806,12.954,1984,8
1985,3,CMC2,6,11.303,12.358,1984,9
1985,4,CMC2,6,16.469,5.1035,1984,10
1985,5,CMC2,6,20.156,16.627,1984,11
1985,6,CMC2,6,24.881,1.8858,1984,12
1985,7,CMC2,6,25.473,52.783,1985,1
1985,8,CMC2,6,24.589,69.911,1985,2
1985,9,CMC2,6,21.592,43.603,1985,3
1985,10,CMC2,6,15.851,79.373,1985,4
1985,11,CMC2,6,10.946,9.6332,1985,5
1985,12,CMC2,6,7.0199,9.1864,1985,6
1986,1,CMC2,6,6.9337,15.064,1985,7
1986,2,CMC2,6,8.5143,25.469,1985,8
1986,3,CMC2,6,11.125,6.6607,1985,9
1986,4,CMC2,6,15.235,1.2263,1985,10
1986,5,CMC2,6,19.609,1.5676,1985,11
1986,6,CMC2,6,25.061,12.835,1985,12
1986,7,CMC2,6,25.858,40.976,1986,1
1986,8,CMC2,6,23.919,77.437,1986,2
1986,9,CMC2,6,20.741,49.665,1986,3
1986,10,CMC2,6,16.208,39.158,1986,4
1986,11,CMC2,6,8.588,15.686,1986,5
1986,12,CMC2,6,5.8192,59.483,1986,6
1987,1,CMC2,6,5.9409,33.423,1986,7
1987,2,CMC2,6,7.6565,30.339,1986,8
1987,3,CMC2,6,9.9739,30.319,1986,9
1987,4,CMC2,6,11.649,9.2387,1986,10
1987,5,CMC2,6,18.447,20.589,1986,11
1987,6,CMC2,6,23.651,9.7818,1986,12
1987,7,CMC2,6,26.371,43.793,1987,1
1987,8,CMC2,6,24.951,48.682,1987,2
1987,9,CMC2,6,22.027,30.534,1987,3
1987,10,CMC2,6,16.745,7.6567,1987,4
1987,11,CMC2,6,9.9187,28.087,1987,5
1987,12,CMC2,6,5.5721,15.934,1987,6
1988,1,CMC2,6,5.4712,57.3,1987,7
1988,2,CMC2,6,8.7736,26.306,1987,8
1988,3,CMC2,6,10.951,28.081,1987,9
1988,4,CMC2,6,14.808,11.498,1987,10
1988,5,CMC2,6,20.833,1.769,1987,11
1988,6,CMC2,6,25.712,3.082,1987,12
1988,7,CMC2,6,25.451,136.26,1988,1
1988,8,CMC2,6,25.363,39.628,1988,2
1988,9,CMC2,6,22.667,47.627,1988,3
1988,10,CMC2,6,18.352,5.714,1988,4
1988,11,CMC2,6,11.232,3.4803,1988,5
1988,12,CMC2,6,6.6619,11.566,1988,6
1989,1,CMC2,6,8.1568,2.2403,1988,7
1989,2,CMC2,6,10.51,0.18497,1988,8
1989,3,CMC2,6,12.235,2.5067,1988,9
1989,4,CMC2,6,16.193,7.81,1988,10
1989,5,CMC2,6,21.952,1.1041,1988,11
1989,6,CMC2,6,25.135,0.82106,1988,12
1989,7,CMC2,6,26.554,39.459,1989,1
1989,8,CMC2,6,24.672,67.831,1989,2
1989,9,CMC2,6,21.784,24.507,1989,3
1989,10,CMC2,6,15.774,19.056,1989,4
1989,11,CMC2,6,12.52,32.326,1989,5
1989,12,CMC2,6,8.4104,9.6401,1989,6
1990,1,CMC2,6,8.4107,14.183,1989,7
1990,2,CMC2,6,8.5041,18.663,1989,8
1990,3,CMC2,6,11.679,9.2859,1989,9
1990,4,CMC2,6,14.806,12.04,1989,10
1990,5,CMC2,6,19.014,0.49999,1989,11
1990,6,CMC2,6,24.016,17.713,1989,12
1990,7,CMC2,6,25.597,107.33,1990,1
1990,8,CMC2,6,25.536,56.639,1990,2
1990,9,CMC2,6,21.573,41.199,1990,3
1990,10,CMC2,6,16.719,117.11,1990,4
1990,11,CMC2,6,10.354,30.982,1990,5
1990,12,CMC2,6,6.8481,4.3638,1990,6
1991,1,CMC2,6,7.0297,22.842,1990,7
1991,2,CMC2,6,9.8258,17.767,1990,8
1991,3,CMC2,6,11.441,10.622,1990,9
1991,4,CMC2,6,14.797,10.571,1990,10
1991,5,CMC2,6,20.043,7.5223,1990,11
1991,6,CMC2,6,24.555,0.84329,1990,12
1991,7,CMC2,6,26.629,97.927,1991,1
1991,8,CMC2,6,25.305,33.119,1991,2
1991,9,CMC2,6,22.87,35.803,1991,3
1991,10,CMC2,6,16.28,9.8125,1991,4
1991,11,CMC2,6,8.952,29.921,1991,5
1991,12,CMC2,6,6.4444,67.23,1991,6
1992,1,CMC2,6,5.0929,28.16,1991,7
1992,2,CMC2,6,7.6863,26.571,1991,8
1992,3,CMC2,6,11.13,21.549,1991,9
1992,4,CMC2,6,13.431,32.135,1991,10
1992,5,CMC2,6,18.589,12.013,1991,11
1992,6,CMC2,6,23.233,31.541,1991,12
1992,7,CMC2,6,25.041,37.417,1992,1
1992,8,CMC2,6,24.219,58.095,1992,2
1992,9,CMC2,6,22.383,25.885,1992,3
1992,10,CMC2,6,15.032,19.73,1992,4
1992,11,CMC2,6,9.9634,29.952,1992,5
1992,12,CMC2,6,5.1317,76.131,1992,6
1993,1,CMC2,6,6.9504,31.406,1992,7
1993,2,CMC2,6,6.9223,38.181,1992,8
1993,3,CMC2,6,10.427,20.567,1992,9
1993,4,CMC2,6,14.185,12.871,1992,10
1993,5,CMC2,6,19.277,2.9035,1992,11
1993,6,CMC2,6,23.676,60.096,1992,12
1993,7,CMC2,6,25.165,48.448,1993,1
1993,8,CMC2,6,23.896,73.834,1993,2
1993,9,CMC2,6,20.829,62.75,1993,3
1993,10,CMC2,6,15.953,23.717,1993,4
1993,11,CMC2,6,9.6742,53.819,1993,5
1993,12,CMC2,6,5.6467,7.8579,1993,6
1994,1,CMC2,6,6.1378,17.162,1993,7
1994,2,CMC2,6,7.7639,26.237,1993,8
1994,3,CMC2,6,11.627,11.214,1993,9
1994,4,CMC2,6,15.994,2.459,1993,10
1994,5,CMC2,6,19.805,2.4578,1993,11
1994,6,CMC2,6,24.143,13.751,1993,12
1994,7,CMC2,6,25.876,59.694,1994,1
1994,8,CMC2,6,24.256,66.594,1994,2
1994,9,CMC2,6,22.515,40.147,1994,3
1994,10,CMC2,6,16.219,59.896,1994,4
1994,11,CMC2,6,9.8838,34.488,1994,5
1994,12,CMC2,6,5.7618,22.32,1994,6
1995,1,CMC2,6,5.7015,58.038,1994,7
1995,2,CMC2,6,8.0716,38.255,1994,8
1995,3,CMC2,6,11.216,13.027,1994,9
1995,4,CMC2,6,14.494,16.111,1994,10
1995,5,CMC2,6,18.686,26.985,1994,11
1995,6,CMC2,6,23.937,7.6694,1994,12
1995,7,CMC2,6,26.332,65.014,1995,1
1995,8,CMC2,6,24.55,73.176,1995,2
1995,9,CMC2,6,22.463,11.759,1995,3
1995,10,CMC2,6,16.33,18.135,1995,4
1995,11,CMC2,6,10.958,12.688,1995,5
1995,12,CMC2,6,7.0762,3.6043,1995,6
1996,1,CMC2,6,6.4076,20.023,1995,7
1996,2,CMC2,6,9.7442,6.9633,1995,8
1996,3,CMC2,6,12.912,3.3683,1995,9
1996,4,CMC2,6,15.853,2.0808,1995,10
1996,5,CMC2,6,21.83,0.13464,1995,11
1996,6,CMC2,6,25.081,0.85958,1995,12
1996,7,CMC2,6,26.708,39.982,1996,1
1996,8,CMC2,6,25.008,50.247,1996,2
1996,9,CMC2,6,22.144,28.901,1996,3
1996,10,CMC2,6,16.65,11.663,1996,4
1996,11,CMC2,6,12.799,12.915,1996,5
1996,12,CMC2,6,9.043,24.159,1996,6
1997,1,CMC2,6,8.175,26.26,1996,7
1997,2,CMC2,6,9.9981,17.589,1996,8
1997,3,CMC2,6,12.863,10.229,1996,9
1997,4,CMC2,6,15.589,0.10921,1996,10
1997,5,CMC2,6,20.368,6.4402,1996,11
1997,6,CMC2,6,25.751,4.112,1996,12
1997,7,CMC2,6,26.679,29.838,1997,1
1997,8,CMC2,6,24.279,100.64,1997,2
1997,9,CMC2,6,20.934,97.539,1997,3
1997,10,CMC2,6,16.661,18.511,1997,4
1997,11,CMC2,6,8.274,55.334,1997,5
1997,12,CMC2,6,5.813,32.263,1997,6
1998,1,CMC2,6,5.3236,37.287,1997,7
1998,2,CMC2,6,6.9706,22.646,1997,8
1998,3,CMC2,6,9.9166,32.549,1997,9
1998,4,CMC2,6,13.802,25.4,1997,10
1998,5,CMC2,6,18.689,14.973,1997,11
1998,6,CMC2,6,24.013,4.6031,1997,12
1998,7,CMC2,6,27.165,23.734,1998,1
1998,8,CMC2,6,25.199,52.786,1998,2
1998,9,CMC2,6,24.276,16.092,1998,3
1998,10,CMC2,6,18.251,0.51219,1998,4
1998,11,CMC2,6,13.836,5.6732,1998,5
1998,12,CMC2,6,8.449,24.257,1998,6
1999,1,CMC2,6,7.8826,5.1869,1998,7
1999,2,CMC2,6,9.0474,8.7948,1998,8
1999,3,CMC2,6,13.726,0.092318,1998,9
1999,4,CMC2,6,18.179,1.3641,1998,10
1999,5,CMC2,6,20.94,1.1003,1998,11
1999,6,CMC2,6,24.954,17.494,1998,12
1999,7,CMC2,6,26.502,76.856,1999,1
1999,8,CMC2,6,24.873,71.876,1999,2
1999,9,CMC2,6,24.58,17.545,1999,3
1999,10,CMC2,6,17.077,5.0394,1999,4
1999,11,CMC2,6,11.85,4.9998,1999,5
1999,12,CMC2,6,7.403,3.1106,1999,6
2000,1,CMC2,6,7.5413,4.4192,1999,7
2000,2,CMC2,6,9.1707,6.6536,1999,8
2000,3,CMC2,6,13.044,0.89195,1999,9
2000,4,CMC2,6,18.409,2.3684,1999,10
2000,5,CMC2,6,19.735,2.3607,1999,11
2000,6,CMC2,6,26.108,1.7252,1999,12
2000,7,CMC2,6,26.299,78.017,2e3,1
2000,8,CMC2,6,24.744,62.663,2e3,2
2000,9,CMC2,6,22.427,31.832,2e3,3
2000,10,CMC2,6,17.651,27.164,2e3,4
2000,11,CMC2,6,12.168,12.322,2e3,5
2000,12,CMC2,6,7.5516,68.288,2e3,6
2001,1,CMC2,6,6.5233,14.88,2e3,7
2001,2,CMC2,6,10.418,17.39,2e3,8
2001,3,CMC2,6,13.101,8.6209,2e3,9
2001,4,CMC2,6,15.833,1.2305,2e3,10
2001,5,CMC2,6,20.829,10.24,2e3,11
2001,6,CMC2,6,24.643,12.474,2e3,12
2001,7,CMC2,6,26.041,76.93,2001,1
2001,8,CMC2,6,25.404,52.624,2001,2
2001,9,CMC2,6,22.782,21.62,2001,3
2001,10,CMC2,6,16.402,24.285,2001,4
2001,11,CMC2,6,10.962,1.6969,2001,5
2001,12,CMC2,6,7.2251,7.4453,2001,6
2002,1,CMC2,6,8.2159,7.8212,2001,7
2002,2,CMC2,6,8.7163,20.921,2001,8
2002,3,CMC2,6,11.068,11.534,2001,9
2002,4,CMC2,6,15.714,0.75264,2001,10
2002,5,CMC2,6,19.205,2.5482,2001,11
2002,6,CMC2,6,25.18,3.8166,2001,12
2002,7,CMC2,6,27.731,50.763,2002,1
2002,8,CMC2,6,25.313,66.922,2002,2
2002,9,CMC2,6,22.976,17.02,2002,3
2002,10,CMC2,6,18.942,1.1411,2002,4
2002,11,CMC2,6,9.8928,9.2201,2002,5
2002,12,CMC2,6,6.8464,18.001,2002,6
2003,1,CMC2,6,6.3911,41.157,2002,7
2003,2,CMC2,6,7.4865,31.657,2002,8
2003,3,CMC2,6,11.028,7.5194,2002,9
2003,4,CMC2,6,14.127,25.493,2002,10
2003,5,CMC2,6,20.376,0.49364,2002,11
2003,6,CMC2,6,26.57,9.4801,2002,12
2003,7,CMC2,6,25.512,105.86,2003,1
2003,8,CMC2,6,25.76,34.457,2003,2
2003,9,CMC2,6,23.68,12.983,2003,3
2003,10,CMC2,6,17.349,7.66,2003,4
2003,11,CMC2,6,13.016,0.0022785,2003,5
2003,12,CMC2,6,7.732,3.2796,2003,6
2004,1,CMC2,6,8.279,19.188,2003,7
2004,2,CMC2,6,9.4198,7.0115,2003,8
2004,3,CMC2,6,10.908,9.3622,2003,9
2004,4,CMC2,6,15.474,2.745,2003,10
2004,5,CMC2,6,21.979,3.1827,2003,11
2004,6,CMC2,6,26.406,4.4859,2003,12
2004,7,CMC2,6,27.579,81.401,2004,1
2004,8,CMC2,6,25.809,64.002,2004,2
2004,9,CMC2,6,23.531,14.802,2004,3
2004,10,CMC2,6,17.842,26.272,2004,4
2004,11,CMC2,6,10.178,2.4133,2004,5
2004,12,CMC2,6,8.0075,2.8574,2004,6
2005,1,CMC2,6,6.4681,37.257,2004,7
2005,2,CMC2,6,9.3113,16.073,2004,8
2005,3,CMC2,6,11.618,18.629,2004,9
2005,4,CMC2,6,15.252,1.3,2004,10
2005,5,CMC2,6,19.037,2.4404,2004,11
2005,6,CMC2,6,24.84,6.605,2004,12
2005,7,CMC2,6,26.508,60.197,2005,1
2005,8,CMC2,6,25.956,46.388,2005,2
2005,9,CMC2,6,22.971,39.782,2005,3
2005,10,CMC2,6,17.54,16.547,2005,4
2005,11,CMC2,6,10.462,2.9836,2005,5
2005,12,CMC2,6,6.7963,59.873,2005,6
